Iteration	Posterior	Likelihood	Prior	alpha	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	gamma_rates[1]	gamma_rates[2]	gamma_rates[3]	gamma_rates[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
25060	-163.479	0	-163.479	0.0152311	0.054321	0.179076	0.00139222	0.146962	0.0260986	0.0318499	0.0166814	0.171532	0.173567	0.00843441	0.0258376	0.0492283	0.065884	0.0674579	0.0631943	0.116571	0.158029	0.0450575	0.0169734	0.00848825	0.0603109	0.0878681	0.143438	0.0039044	0.316322	0.0123465	0.124531	0.00566268	0.0427807	0.0355481	0.0788079	0.145725	0.0785185	0.110273	0.174847	0.00110507	0.072406	0.279967	0.0139405	0.00459066	0.0406883	0.0238496	0.00637951	0.220618	0.488741	0.289337	5.16128e-07	1.13162e-10	0.00130365	1.65904e-40	1.92768e-20	1.05296e-08	4	0.0118922	0.288895	0.260025	0.439188	3.29045
25070	-169.897	0	-169.897	0.00798208	0.0410107	0.00415037	0.269933	0.146962	0.0213592	0.0318499	0.110983	0.0664209	0.00535397	5.02398e-05	0.0537565	0.0365796	0.00295131	0.0645594	0.0390308	0.116571	0.103693	0.0450575	0.0169734	0.126414	0.0221806	0.277368	0.143438	0.0241898	0.0937725	0.122794	0.236059	0.00566268	0.0427807	0.663644	0.123377	0.0118236	0.0785185	0.110273	0.069197	0.268464	0.143452	0.279967	0.0238275	0.0424422	0.0110337	0.00702502	0.00637951	0.244878	0.544235	0.209942	3.745e-07	8.211e-11	0.00094592	2.09997e-76	2.17015e-38	3.74469e-16	4	0.0144675	0.185013	0.316334	0.484186	4.11133
25080	-170.524	0	-170.524	0.0329314	0.0664026	0.0722598	0.0901994	0.0383938	0.0213592	0.0108924	0.110983	0.0683111	0.0907498	0.00606355	0.0829453	0.0173723	0.210789	0.0222278	0.307791	0.153744	0.0708586	0.0353394	0.0169734	0.0291959	0.04463	0.0101868	0.12171	0.00964135	0.0937725	0.0477288	0.236059	0.167877	0.0427807	0.0946605	0.0119206	0.0118236	0.445561	0.10742	0.069197	0.194108	0.104234	0.279967	0.0672852	0.0424422	0.056149	0.166473	0.00845698	0.222091	0.539028	0.237882	3.9533e-07	8.66769e-11	0.000998532	2.91461e-19	8.06738e-10	0.000269188	3.99973	0.0151125	0.196648	0.302797	0.485443	3.95693
25090	-175.232	0	-175.232	0.091571	0.176582	0.00736601	0.0909409	0.0797121	0.0642605	0.0108924	0.110983	0.138668	0.0907498	0.423611	0.0355583	0.0173723	0.02859	0.149935	0.123634	0.128017	0.166738	0.0128978	0.114132	0.226622	0.13486	0.183271	0.263444	0.00395145	0.0615423	0.22929	0.236059	0.0053153	0.0130678	0.0946605	0.0478452	0.0118236	0.0167259	0.0257758	0.0176543	0.127243	0.0719264	0.348228	0.239338	0.0622721	0.0123904	0.140041	0.0132747	0.161041	0.454718	0.383755	1.92661e-07	4.22415e-11	0.000486628	1.47168e-07	0.000570412	0.0720104	3.92742	0.0109178	0.453034	0.140228	0.395819	4.55726
25100	-165.78	0	-165.78	0.233069	0.176582	0.0534427	0.12721	0.0797121	0.0239426	0.0370417	0.051038	0.10287	0.0493478	0.0985847	0.0355583	0.0268319	0.00375593	0.149935	0.0759759	0.128017	0.175913	0.154675	0.0691695	0.247598	0.165985	0.113451	0.128105	0.0214394	0.0615423	0.221632	0.0708291	0.0334151	0.0123125	0.0932691	0.0478452	0.0638462	0.0645397	0.0257758	0.0731473	0.0153989	0.0719264	0.348228	0.0879695	0.063498	0.0404883	0.000269949	0.141275	0.341149	0.408905	0.249629	1.25325e-07	2.74777e-11	0.000316547	0.00141432	0.0547652	0.464395	3.47943	0.0114513	0.304973	0.178821	0.504754	3.83339
25110	-181.725	0	-181.725	0.350214	0.342755	0.00426981	0.12721	0.200801	0.0553075	0.0400704	0.157303	0.10287	0.412384	0.0585326	0.0355583	0.00678199	0.0761819	0.149935	0.22927	0.128017	0.175913	0.0365984	0.0973416	0.411212	0.165985	0.168932	0.174439	0.0777023	0.0615423	0.0323003	0.101344	0.0164743	0.0849371	0.0518199	0.0735561	0.184419	0.0645397	0.111366	0.0848956	0.0253348	0.107525	0.0479803	0.330376	0.0996469	0.0378129	0.0558403	0.0234562	0.235735	0.275934	0.4882	5.2071e-08	1.14167e-11	0.000131522	0.0102352	0.143722	0.671257	3.17479	0.0720736	0.360678	0.1731	0.394148	5.03054
25120	-172.61	0	-172.61	0.265539	0.227034	0.106663	0.00247751	0.0558343	0.0449523	0.0407174	0.0859908	0.198913	0.128745	0.0566424	0.0233097	0.0534205	0.165907	0.144547	0.0834702	0.283582	0.270841	0.0365984	0.150592	0.185513	0.165985	0.199255	0.0858626	0.0217869	0.0497	0.013311	0.263949	0.0164743	0.0373496	0.0518199	0.228401	0.0650632	0.0645397	0.00154494	0.072821	0.0626346	0.0927834	0.146573	0.0112495	0.0862392	0.0515734	0.068318	0.541587	0.13021	0.569185	0.300533	2.87617e-08	6.30608e-12	7.2647e-05	0.00291641	0.0781194	0.53313	3.38583	0.0435961	0.265532	0.272164	0.418707	4.74457
25130	-171.74	0	-171.74	0.356211	0.194023	0.0348618	0.103272	0.0248746	0.0602441	0.00460886	0.0859908	0.198913	0.128745	0.108124	0.0214869	0.0205713	0.0131175	0.144547	0.109505	0.230269	0.187333	0.0365984	0.150592	0.181016	0.165985	0.157865	0.196996	0.111649	0.053709	0.118674	0.263949	0.0257011	0.0373496	0.0472162	0.0548295	0.148157	0.245011	0.0527608	0.0652997	0.000248224	0.0927834	0.0953906	0.0812794	0.0862392	0.000113878	0.0291045	0.353136	0.309579	0.269437	0.420927	2.24133e-08	4.91417e-12	5.6612e-05	0.0109368	0.148377	0.679191	3.1615	0.0380575	0.254949	0.34148	0.365514	4.52214
25140	-183.313	0	-183.313	0.356211	0.194023	0.46096	0.172371	0.0248746	0.0148743	0.0120048	0.193329	0.183613	0.0196394	0.108124	0.0169158	0.00309037	0.230605	0.0859927	0.364096	0.182346	0.101703	0.0365984	0.077671	0.0450227	0.105989	0.182724	0.122105	0.111649	0.0344232	0.00301323	0.242722	0.0905593	0.0373496	0.2953	0.0548295	0.0956833	0.132912	0.398695	0.0203024	0.093668	0.0476181	0.0953906	0.0413957	0.183816	0.0403417	0.103822	0.353136	0.325249	0.273666	0.392319	1.349e-08	2.95772e-12	0.00876554	0.0109368	0.148377	0.679191	3.1615	0.0189252	0.281413	0.295938	0.403724	5.4153
25150	-163.258	0	-163.258	0.0938024	0.281098	0.0702848	0.0772751	0.111747	0.0148743	0.0331229	0.0817109	0.183613	0.0260996	0.108124	0.0169158	0.00309037	0.00232096	0.00754667	0.364096	0.182346	0.0528537	0.00619584	0.0387986	0.0450227	0.357919	0.0780116	0.0695484	0.111649	0.0800539	0.00301323	0.277096	0.0905593	0.0373496	0.158446	0.369699	0.0890145	0.148591	0.0126099	0.000235938	0.139947	0.0480833	0.0953906	0.0413957	0.0360526	0.0870264	0.0144258	0.229106	0.29198	0.0817491	0.621409	7.4834e-09	1.64075e-12	0.00486256	2.10892e-07	0.000682693	0.0775808	3.92174	0.0196463	0.293412	0.288755	0.398187	4.28236
25160	-174.705	0	-174.705	0.196292	0.591467	0.058251	0.0772751	0.0589729	0.0148743	0.0746373	0.0817109	0.209329	0.214704	0.108124	0.0186977	0.160371	0.0273972	0.0200962	0.116879	0.039141	0.151453	0.00688797	0.0387986	0.0189768	0.357919	0.0780116	0.0926219	0.111649	0.053266	0.151692	0.255678	0.0680691	0.0611666	0.203205	0.274683	0.0890145	0.148591	0.106835	0.0665717	0.0650647	0.0480833	0.113301	0.0413957	0.0360526	0.131373	0.170672	0.229106	0.245825	0.219558	0.529981	2.92041e-09	6.40307e-13	0.00463667	0.000466233	0.0316639	0.37391	3.59396	0.0233892	0.266145	0.236418	0.474048	5.04206
25170	-160.97	0	-160.97	0.101291	0.269755	0.058251	0.0168589	0.0589729	0.0022165	0.0746373	0.059028	0.215293	0.0552223	0.0702328	0.0186977	0.0528734	0.0273972	0.00554748	0.116879	0.117222	0.268846	0.00711529	0.00133231	0.259607	0.0597585	0.0384157	0.124299	0.0186805	0.0057424	0.0192523	0.160929	0.0429179	0.042098	0.172138	0.274683	0.0109721	0.148591	0.106835	0.0421733	0.0287034	0.149577	0.213144	0.117669	0.157355	0.0177258	0.121865	0.0464029	0.198089	0.470431	0.330551	5.85266e-10	1.28321e-13	0.000929212	6.2812e-07	0.00117738	0.0972374	3.90158	0.021289	0.242247	0.279479	0.456985	3.87592
25180	-162.966	0	-162.966	0.0157308	0.0364256	0.00215513	0.0157609	0.0508922	0.23277	0.069512	0.0849852	0.11997	0.030631	0.306945	0.0862879	0.0528734	0.0273972	0.0684396	0.0572578	0.109466	0.268846	0.109214	0.00133231	0.0494639	0.244557	0.161321	0.16049	0.0186805	0.0278837	0.0167551	0.119356	0.20789	0.0172967	0.0767054	0.0479775	0.0819495	0.0864305	0.147234	0.0421733	0.0287034	0.0266442	0.203015	0.0338251	0.0618347	0.0252896	0.00771559	0.326152	0.246352	0.252751	0.500398	3.14449e-10	6.89437e-14	0.000499243	2.98804e-39	8.18053e-20	1.91835e-08	4	0.0169935	0.2685	0.281313	0.433194	3.9505
25190	-166.911	0	-166.911	0.134394	0.14249	0.0286189	0.000479509	0.00510303	0.23277	0.156909	0.142048	0.11997	0.064462	0.0266649	0.0862879	0.230145	0.0273972	0.00955805	0.125841	0.0180554	0.268846	0.0120431	0.0356133	0.0580406	0.0508822	0.00893381	0.142456	0.0697831	0.0307799	0.0198362	0.227605	0.148384	0.301743	0.0983034	0.104464	0.00534217	0.028468	0.1777	0.0421733	0.0735837	0.0343774	0.203015	0.0311348	0.0618347	0.128575	0.170856	0.066642	0.172149	0.34768	0.479903	1.68475e-10	3.69384e-14	0.000267483	1.81915e-05	0.00631366	0.194423	3.79925	0.0096465	0.460663	0.250727	0.278963	4.01822
25200	-157.654	0	-157.654	0.134394	0.0124454	0.0447647	0.0129789	0.0123195	0.23277	0.0982413	0.142048	0.0806705	0.000989357	0.0266649	0.0258384	0.0573345	0.166228	0.0161979	0.125841	0.0452326	0.216351	0.00710336	0.0328022	0.0485868	0.0508822	0.0454796	0.105369	0.0697831	0.0185393	0.0198362	0.227605	0.104097	0.000836449	0.262411	0.176336	0.113337	0.0755538	0.0942931	0.182815	0.0600853	0.0262922	0.31335	0.188736	0.00246148	0.0319186	0.00626917	5.22426e-05	0.218479	0.523102	0.258278	8.8328e-11	1.93661e-14	0.000140236	1.81915e-05	0.00631366	0.194423	3.79925	0.0026704	0.342584	0.196271	0.458474	3.58175
25210	-162.919	0	-162.919	0.0831355	0.336389	0.0217058	0.000686883	0.0123195	0.0105723	0.20905	0.0215268	0.143221	0.00679667	0.106467	0.000742118	0.00709999	0.05935	0.056226	0.125841	0.0379808	0.118626	0.0492943	0.0328022	0.0485868	0.0508822	0.225824	0.296731	0.0634458	0.117626	0.0198362	0.146856	0.104097	0.0679309	0.383867	0.671547	0.0611625	0.252546	0.0365991	0.182815	0.0600853	0.00786057	0.0820893	0.167761	0.0794045	0.144249	0.00633765	0.00170553	0.110597	0.287644	0.601684	4.715e-11	1.03378e-14	7.4859e-05	3.17161e-08	0.000264999	0.0523911	3.94734	0.003363	0.377063	0.247176	0.372398	4.63654
25220	-166.667	0	-166.667	0.166803	0.468715	0.0105092	0.00373585	0.0381689	0.0153143	0.20905	0.00262443	0.121167	0.0714617	0.00722757	0.085704	0.209243	0.0688054	0.0604269	0.131568	0.145397	0.118626	0.0492943	0.0371723	0.00986819	0.141244	0.0752424	0.296731	0.17592	0.117626	0.0167126	0.0534907	0.0389449	0.0259621	0.0347601	0.0801758	0.0611625	0.151812	0.0365991	0.182815	0.0751749	0.0326997	0.0820893	0.167761	0.0268717	0.0523582	0.0366303	0.26419	0.298573	0.340919	0.36045	3.66448e-11	8.03445e-15	5.818e-05	0.000134331	0.0170799	0.291736	3.69105	0.0033735	0.37824	0.244826	0.37356	4.09105
25230	-177.97	0	-177.97	0.172893	0.468715	0.024989	0.00331506	0.0137757	0.0153143	0.158887	0.178173	0.0500518	0.0912509	0.165136	0.085704	0.024863	0.0378826	0.0170194	0.334839	0.071456	0.508349	0.0492943	0.0774675	0.016285	0.243215	0.0245083	0.106257	0.0214468	0.00130672	0.0167126	0.0243239	0.073986	0.119567	0.37167	0.0930391	0.024569	0.0472886	0.199943	0.0578248	0.203897	0.168553	0.0820893	0.167761	0.0268145	0.0020732	0.225294	0.0526885	0.226084	0.41243	0.36142	4.1305e-11	9.05622e-15	6.55789e-05	0.000179856	0.0197445	0.309339	3.67074	0.00261976	0.29373	0.413555	0.290096	4.7476
25240	-174.761	0	-174.761	0.0160906	0.592609	0.024989	0.0617101	0.018564	0.0157285	0.158887	0.110128	0.251749	0.0642764	0.127688	0.0770128	0.0130482	0.0378826	0.0808282	0.0514329	0.071456	0.0421397	0.0427481	0.0315426	0.324856	0.104766	0.061746	0.106257	0.0813191	0.0612098	0.00804561	0.0428601	0.0514303	0.119567	0.0571284	0.0930391	0.0470866	0.0399913	0.00450358	0.219075	0.0819055	0.0375503	0.0820893	0.134172	0.036894	0.0690384	0.225294	0.0353597	0.284101	0.335895	0.379924	5.03988e-11	1.10501e-14	8.0017e-05	2.14342e-38	2.19093e-19	2.88725e-08	4	0.00231932	0.506733	0.234121	0.256827	3.9996
25250	-161.4	0	-161.4	0.219568	0.122343	0.102287	0.0162512	0.018564	0.0178416	0.0634378	0.110128	0.251749	0.0642764	0.035477	0.0770128	0.0413146	0.0241318	0.173644	0.0514329	0.0272899	0.111777	0.0157219	0.145013	0.0074536	0.104766	0.061746	0.049692	0.0813191	0.066062	0.0204174	0.0428601	0.0362235	0.0216638	0.0550682	0.108853	0.0470866	0.0399913	0.0308798	0.0697477	0.103962	0.0375503	0.0165063	0.0174693	0.18451	0.0147658	0.225294	0.0126461	0.16187	0.275985	0.5621	2.87153e-11	6.2959e-15	4.55906e-05	0.000982729	0.0457718	0.432779	3.52047	0.00197972	0.40371	0.393116	0.201194	2.92623
25260	-162.869	0	-162.869	0.0630895	0.122343	0.0166215	0.0066625	0.00660914	0.0803158	0.0634378	0.110128	0.100052	0.0707955	0.0380739	0.0770128	0.0620493	0.0518679	0.195518	0.0450442	0.0272899	0.226075	0.0370872	0.0290303	0.000119405	0.104766	0.061746	0.0908834	0.0203166	0.0150098	0.117773	0.0895372	0.0538542	0.192807	0.254118	0.108853	0.0641852	0.0259785	0.0308798	0.0880922	0.0152787	0.0375503	0.114467	0.0174693	0.389347	0.00669206	0.247	0.0126461	0.106609	0.616683	0.276687	1.27397e-11	2.7932e-15	2.02265e-05	1.59101e-10	1.88007e-05	0.0174678	3.98251	0.000984187	0.368553	0.278546	0.351917	3.52538
25270	-173.482	0	-173.482	0.141021	0.122343	0.102252	0.0158145	0.0254735	0.0111229	0.00448354	0.110128	0.0886742	0.125672	0.098106	0.0770128	0.188675	0.0518679	0.195518	0.0142869	0.080869	0.057605	0.0370872	0.0163912	0.0292888	0.104766	0.187026	0.281934	0.178121	0.11097	0.0403159	0.0895372	0.02506	0.0261156	0.254118	0.173358	0.0641852	0.024415	0.0152248	0.0880922	0.0150666	0.0375503	0.178698	0.0312773	0.175913	0.0399661	0.247	0.0126461	0.175411	0.693096	0.131487	3.38627e-12	7.42448e-16	5.3763e-06	2.95093e-05	0.00803459	0.214606	3.77733	0.000933902	0.349722	0.315408	0.333936	3.85403
25280	-149.596	0	-149.596	0.141609	0.0503868	0.102252	0.0101885	0.0450385	0.0111229	0.0528801	0.0451399	0.030554	0.00280191	0.098106	0.0770128	0.0447882	0.0527844	0.00728066	0.0164181	0.0657285	0.0965686	0.0340624	0.0379958	0.162482	0.138138	0.0289422	0.0453777	0.00834904	0.0914123	0.0403159	0.0895372	0.0939025	0.0261156	0.0163745	0.190345	0.0100069	0.024415	0.0811359	0.0880922	0.0177334	0.0375503	0.0874745	0.137765	0.210744	0.186365	0.0783407	0.104495	0.454689	0.271208	0.269366	2.8813e-13	6.31731e-17	0.00473656	3.07348e-05	0.00819911	0.216393	3.77538	0.0333542	0.345287	0.27505	0.346309	2.87652
25290	-162.155	0	-162.155	0.450941	0.139818	0.121477	0.00532894	0.0392522	0.0299284	0.0687469	0.112455	0.300589	0.00207831	0.27565	0.0770128	0.00600252	0.0527844	0.0433803	0.00685572	0.0225865	0.0850525	0.0153953	0.0415026	0.0207401	0.138138	0.0774433	0.133262	0.0157186	0.043851	0.0403159	0.233218	0.288313	0.044429	0.275161	0.190345	0.0447266	0.117917	0.0811359	0.134568	0.0564331	0.00510405	0.144999	0.308707	0.210744	0.186365	0.0986525	0.0608379	0.346277	0.510989	0.141842	5.42277e-14	1.18895e-17	0.000891447	0.0246967	0.218688	0.781007	2.97561	0.0294672	0.183232	0.322582	0.464718	4.39702
25300	-160.899	0	-160.899	0.226647	0.0832041	0.0687711	0.0304899	0.0573401	0.0448873	0.0687469	0.317381	0.0761334	0.00453015	0.27565	0.0770128	0.033059	0.0405569	0.0433803	0.00320107	0.085007	0.210695	0.115829	0.00675129	0.0649321	0.127733	0.0222813	0.340461	0.0416762	0.043851	0.0806887	0.178125	0.120014	0.00772341	0.275161	0.314298	0.0842944	0.0075585	0.0811359	0.0850101	0.0564331	0.0862624	0.211787	0.0704847	0.253573	0.114066	0.0986525	0.0288287	0.211998	0.194826	0.592802	2.26907e-14	4.97499e-18	0.000373012	0.0011959	0.0504231	0.449586	3.4988	0.0259631	0.208297	0.356284	0.409456	4.43765
25310	-170.653	0	-170.653	0.283616	0.165581	0.0305159	0.0277851	0.0573401	0.1534	0.019306	0.0290197	0.145122	0.056911	0.084232	0.11478	0.033059	0.00194053	0.0230983	0.281131	0.085007	0.133864	0.115829	0.0868083	0.0404732	0.0822696	0.140761	0.420489	0.326361	0.0133011	0.0806887	0.176746	0.0441652	0.0238389	0.316286	0.147798	0.0382587	0.0589931	0.0811359	0.204021	0.0564331	0.256119	0.0504178	0.0704847	0.253573	0.0331844	0.0454342	0.131345	0.0859693	0.498508	0.415453	4.28412e-15	9.39304e-19	7.04266e-05	0.00406058	0.0918262	0.567233	3.33688	0.0395277	0.263137	0.356485	0.34085	4.73731
25320	-180.052	0	-180.052	0.241756	0.135902	0.0199769	0.044467	0.0573401	0.1534	0.0129336	0.0783992	0.00593812	0.056911	0.0374129	0.0170354	0.033059	0.0672673	0.289389	0.281131	0.379445	0.0713336	0.179334	0.051962	0.0529207	0.43394	0.115179	0.17546	0.193052	0.0133011	0.0918108	0.293393	0.0441652	0.314116	0.0551266	0.00133349	0.0435075	0.154997	0.0692758	0.204021	0.0564331	0.0549168	0.147123	0.230116	0.15586	0.00261098	0.0454342	0.0832446	0.131983	0.723058	0.144851	6.57715e-15	1.44206e-18	0.000108122	0.00174955	0.0608043	0.483775	3.45367	0.0231901	0.334235	0.229823	0.412752	5.00397
25330	-156.927	0	-156.927	0.230305	0.604888	0.00260684	0.044467	0.0782341	0.1534	0.0319305	0.311978	0.144189	0.0134055	0.0138267	0.0154774	0.0935336	0.0839245	0.0449498	0.12542	0.00229925	0.0780827	0.00917674	0.051962	0.0487383	0.0100582	0.134521	0.17546	0.0141019	0.0138567	0.0094435	0.293393	0.000500252	0.0283151	0.0530025	0.116887	0.0639746	0.0282878	0.0692758	0.0549414	0.144986	0.0549168	0.147123	0.0160684	0.188134	0.0653817	0.0456545	0.0612078	0.16212	0.203194	0.634656	1.84832e-15	4.05247e-19	3.03844e-05	0.00131733	0.0528829	0.458073	3.48773	0.0213006	0.295127	0.359476	0.324096	3.74198
25340	-149.727	0	-149.727	0.0150044	0.192162	0.0409106	0.044467	0.0398118	0.060376	0.0112753	0.434766	0.144189	0.0140934	0.060768	0.0176119	0.0340593	0.0136237	0.0434593	0.0517444	0.00672675	0.0603801	0.0210137	0.051962	0.0761247	0.0123043	0.134521	0.185318	0.0632266	0.0138567	0.00237533	0.13879	0.0496375	0.225588	0.0551425	0.297046	0.0639746	0.01651	0.0692758	0.0549414	0.0339416	0.0549168	0.0769495	0.0151279	0.188134	0.0409018	0.0152414	0.0631804	0.177886	0.536168	0.285924	1.31512e-15	2.88344e-19	2.16193e-05	4.19475e-41	9.69324e-21	7.91601e-09	4	0.0183211	0.351049	0.189314	0.441315	3.29043
25350	-167.362	0	-167.362	0.0150044	0.180499	0.172017	0.0764612	0.111702	0.155013	0.051103	0.0630506	0.100496	0.00055644	0.060768	0.0176119	0.0773974	0.0147489	0.00173427	0.0517444	0.011246	0.0138744	0.0210137	0.051962	0.255024	0.0741544	0.0932644	0.0116329	0.267838	0.0508529	0.186233	0.13879	0.0237965	0.142028	0.165892	0.283825	0.0639746	0.262284	0.05629	0.0932168	0.0834784	0.041933	0.0769495	0.00592786	0.165202	0.433692	0.0130737	0.0631804	0.155968	0.481901	0.362106	1.49947e-15	3.28763e-19	2.46498e-05	4.19475e-41	9.69324e-21	7.91601e-09	4	0.0181392	0.347565	0.246223	0.388073	4.28553
25360	-164.899	0	-164.899	0.265635	0.224966	0.0232842	0.128449	0.0944014	0.0977353	0.0376794	0.145961	0.100496	0.0636681	0.182766	0.00960023	0.0773974	0.100052	0.157972	0.0895419	0.00768147	0.231095	0.0784939	0.051962	0.096357	0.0618869	0.179233	0.0484214	0.0730487	0.0573255	0.0391693	0.13879	0.0227059	0.0685193	0.165892	0.270777	0.000407112	0.0801809	0.0380325	0.0932168	0.0159622	0.219719	0.0747902	0.0869593	0.165202	0.433692	0.201963	0.00976611	0.241367	0.341272	0.417341	1.18913e-15	2.6072e-19	1.95481e-05	0.00292189	0.0781912	0.533319	3.38557	0.0228338	0.361786	0.280719	0.334661	4.54522
25370	-159.437	0	-159.437	0.197906	0.168572	0.0232842	0.0750819	0.0930151	0.00714224	0.0320003	0.118341	0.0428881	0.076342	0.0233539	0.0323846	0.0101623	0.0454464	0.0235751	0.435492	0.123972	0.0138939	0.0784939	0.051962	0.0425989	0.0575912	0.0650079	0.0462063	0.126307	0.0031969	0.149167	0.080317	0.0984661	0.100723	0.165892	0.33526	0.0397724	0.0130034	0.0380325	0.0932168	0.0585213	0.0964356	0.25689	0.084769	0.0280394	0.11389	0.0622257	0.0190819	0.464953	0.244971	0.288143	3.28367e-16	7.19953e-20	0.00193212	0.000493782	0.0325765	0.378172	3.58876	0.0129555	0.20527	0.410135	0.371639	3.65001
25380	-153.871	0	-153.871	0.0205574	0.105841	0.151975	0.0151585	0.125649	0.142448	0.0354455	0.00593975	0.0292055	0.079019	0.120987	0.0323846	0.00615688	0.00724462	0.0235751	0.0521762	0.00200329	0.224763	0.010986	0.00506335	0.00340306	0.0873696	0.0414253	0.0597465	0.0241564	0.0031969	0.00892956	0.106343	0.197065	0.0130991	0.165892	0.33526	0.0397724	0.0586909	0.00210806	0.0247434	0.155251	0.0129202	0.0738005	0.084769	0.0625755	0.194695	0.0389721	0.0101335	0.535637	0.271508	0.191902	1.61948e-16	3.55074e-20	0.000952904	2.89086e-30	2.54343e-15	1.40387e-06	4	0.00930755	0.244323	0.294652	0.451718	2.98034
25390	-162.705	0	-162.705	0.32903	0.105841	0.151975	0.0152647	0.0455096	0.0482285	0.0349851	0.0389492	0.077551	0.079019	0.053089	0.00806063	0.0115986	0.129788	0.0235751	0.228728	0.00830258	0.0674588	0.0175401	0.00020427	0.0400889	0.0873696	0.24176	0.0597465	0.0412199	0.000278177	0.00892956	0.216067	0.0249959	0.434096	0.0812704	0.186737	0.109831	0.071536	0.0242561	0.00580339	0.155251	0.0207394	0.0857606	0.621588	0.0426599	0.0478971	0.00776216	0.0256004	0.378682	0.358995	0.261599	1.22972e-16	2.69619e-20	0.000723571	0.00794306	0.127185	0.641483	3.22339	0.00853211	0.223967	0.270103	0.497397	3.78691
25400	-166.698	0	-166.698	0.00146899	0.0647241	0.00935924	0.0152647	0.0455096	0.0482285	0.468147	0.0839841	0.0685136	0.0912421	0.0195196	0.0505269	0.0147079	0.0240097	0.0235751	0.228728	0.147679	0.0864183	0.158778	0.00209706	0.110108	0.105582	0.0412883	0.0597465	0.0640235	0.0197146	0.049371	0.216067	0.0155437	0.285987	0.160208	0.186737	0.0542066	0.071536	0.0418941	0.00282819	0.143415	0.0193931	0.0147937	0.00659449	0.000520814	0.0113457	0.0308506	0.10011	0.613129	0.268971	0.117575	5.52694e-17	1.21179e-20	0.000325206	0	1.33814e-205	1.49724e-85	4	0.00786623	0.252818	0.31401	0.425306	3.46288
25410	-168.393	0	-168.393	0.0393244	0.104029	0.0722046	0.0152647	0.0455096	0.0482285	0.00289574	0.0949966	0.00927313	0.0254472	0.106923	0.0505269	0.00789029	0.0307598	0.0286552	0.228728	0.224647	0.0331151	0.0961818	0.0201397	0.0090355	0.0875286	0.0522416	0.0576241	0.253082	0.0197146	0.049371	0.166722	0.000318114	0.24816	0.232274	0.186737	0.0542066	0.0696144	0.0418941	0.00701998	0.143415	0.113213	0.00177385	0.00659449	0.0108481	0.262437	0.169978	0.148147	0.224979	0.363256	0.411625	2.37283e-17	5.20248e-21	0.000139618	2.73065e-16	2.46796e-08	0.0011128	3.99889	0.00451098	0.144981	0.362504	0.488004	3.63736
25420	-168.752	0	-168.752	0.25176	0.158193	0.0722046	0.0152647	0.0936201	0.0183708	0.0541606	0.0297688	0.272612	0.294393	0.106923	0.0319221	0.0311624	0.142867	0.0286552	0.0111283	0.0156881	0.615626	0.0255207	0.0201397	0.0317728	0.0875286	0.283688	0.514415	0.0533199	0.0197146	0.042082	0.266323	0.0161995	0.17906	0.0762222	0.186737	0.0738509	0.0175837	0.00243606	0.000354519	0.0275808	0.113213	0.00177385	0.223814	0.0108481	0.00327634	0.0678273	0.288387	0.148897	0.388578	0.462453	1.2147e-17	2.66326e-21	7.14734e-05	0.00219478	0.0679636	0.505182	3.42466	0.00737246	0.470968	0.222346	0.299314	4.62623
25430	-158.824	0	-158.824	0.00534864	0.271497	0.0449042	0.0152647	0.0936201	0.0541463	0.0541606	0.111555	0.023215	0.294393	0.00462344	0.044594	0.0311624	0.112261	0.000447615	0.0596542	0.200952	0.0907818	0.018429	0.0589436	0.0317728	0.076698	0.187203	0.121684	0.0533199	0.0129207	0.00570641	0.209246	0.0161995	0.0817175	0.0701878	0.136406	0.0840851	0.0175837	0.0173476	0.0875554	0.0275808	0.158856	0.00798445	0.0271282	0.0472484	0.0410836	0.0678273	0.21109	0.131724	0.586866	0.281363	8.05528e-18	1.76614e-21	4.73974e-05	1.53335e-113	5.86549e-57	7.36276e-24	4	0.045444	0.346912	0.243873	0.36377	3.38304
