Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
420	-15720.7	-15704.6	-16.1036	0.0854402	0.0908798	0.125133	0.065286	0.142356	0.0973782	0.0759322	0.126095	0.097086	0.0885521	0.0818709	0.113311	0.0913957	0.0981216	0.105367	0.131943	0.156768	0.0802403	0.103829	0.141153	0.0594831	0.0951071	0.0818243	0.0205043	0.0580524	0.0315619	0.020545	0.0220489	0.0388849	0.0593206	0.0272484	0.024919	0.0246785	0.0691713	0.0221463	0.0760067	0.0294069	0.0160133	0.030675	0.0254612	0.0260537	0.0363852	0.0349777	3.02861
430	-15720.3	-15703.7	-16.5778	0.0935829	0.102462	0.103154	0.0852772	0.134758	0.0939919	0.0737575	0.117717	0.103828	0.0779585	0.103317	0.127627	0.0863431	0.0868316	0.108889	0.114947	0.168332	0.0868412	0.114839	0.122017	0.0610033	0.0868308	0.0879302	0.0259581	0.067633	0.0231867	0.0332803	0.0243666	0.0470164	0.0336107	0.0256608	0.0395563	0.0249322	0.0695617	0.010698	0.0837133	0.0293812	0.0227671	0.0449543	0.0261388	0.0269096	0.0260733	0.048402	3.07603
440	-15732.6	-15716.6	-16.0364	0.0727671	0.0983467	0.0977438	0.0683896	0.155197	0.0854379	0.0787014	0.120281	0.108269	0.066973	0.0606315	0.148671	0.0653382	0.104452	0.100521	0.118053	0.177187	0.0810832	0.102211	0.106706	0.0733116	0.102652	0.0860518	0.0260904	0.0615827	0.0358979	0.0293509	0.0164851	0.0321431	0.0330818	0.028953	0.0395563	0.0231307	0.05083	0.042705	0.0660719	0.0230904	0.0286137	0.064783	0.0381365	0.0230211	0.0386164	0.0407765	3.02189
450	-15726.7	-15711.3	-15.4152	0.0828913	0.113344	0.101528	0.0727096	0.135433	0.0763485	0.104238	0.115026	0.103113	0.0728819	0.0896931	0.148671	0.077886	0.10201	0.111872	0.136392	0.158444	0.0683418	0.100662	0.127252	0.0399901	0.0810744	0.0720377	0.0163733	0.0460196	0.0274306	0.0334554	0.01499	0.036848	0.0463199	0.040398	0.0239514	0.0221781	0.0518864	0.0113693	0.0694377	0.0270916	0.0218634	0.0288962	0.0382764	0.0230211	0.0416756	0.0464539	2.95978
460	-15717.9	-15702.1	-15.815	0.0896785	0.0989282	0.111549	0.0725674	0.119077	0.09818	0.0724487	0.110088	0.0788832	0.0903274	0.078284	0.145337	0.0923587	0.0955981	0.111978	0.11168	0.147426	0.0863883	0.0950461	0.125547	0.066533	0.0927664	0.0707048	0.0199664	0.0618095	0.037655	0.0253092	0.0184815	0.0471606	0.044696	0.0275967	0.0277597	0.0159322	0.0648559	0.0232224	0.0612356	0.028138	0.0215194	0.0427524	0.0422937	0.0332365	0.0294519	0.065311	2.99976
470	-15725.8	-15710.2	-15.6858	0.0722515	0.0868094	0.113342	0.0788479	0.128223	0.0867429	0.0812669	0.0897784	0.0880753	0.0817534	0.0838286	0.140589	0.0846901	0.0977504	0.102814	0.10321	0.159772	0.0761633	0.121934	0.132421	0.0728325	0.0823348	0.0831401	0.0266051	0.0528416	0.0327731	0.0199313	0.0227547	0.0440995	0.0381199	0.0407477	0.0262318	0.0276814	0.0611507	0.016748	0.0867001	0.0228375	0.0199203	0.0330758	0.0365494	0.0411057	0.0425394	0.0458499	2.98683
480	-15725	-15709.4	-15.5179	0.0909175	0.106214	0.114067	0.0601703	0.123886	0.10597	0.0768331	0.114478	0.0992882	0.0896576	0.105124	0.138735	0.0697406	0.101793	0.117504	0.121653	0.171014	0.0758298	0.0963677	0.126991	0.0449997	0.0750221	0.068256	0.021807	0.0499278	0.026801	0.0322954	0.0199773	0.0402855	0.0488342	0.0332136	0.0190619	0.0267815	0.0428885	0.0252307	0.0754873	0.016443	0.0345988	0.0287011	0.0397672	0.0201834	0.0261091	0.0471418	2.97005
490	-15734.1	-15717.7	-16.3599	0.07866	0.0931739	0.114084	0.0913895	0.122673	0.0850507	0.0904348	0.117552	0.099832	0.100317	0.0985622	0.15667	0.0668905	0.0987849	0.108863	0.104346	0.166022	0.0945179	0.092184	0.135804	0.0619486	0.0773741	0.0880981	0.0209971	0.0636728	0.0345298	0.0293059	0.0285475	0.041718	0.0233508	0.0471202	0.0208221	0.00735933	0.0469866	0.0145004	0.0847233	0.0265659	0.0260242	0.0440632	0.0371932	0.0210498	0.0354391	0.0570421	3.05424
500	-15721.3	-15705.7	-15.5228	0.0858836	0.0971772	0.124739	0.0620686	0.139742	0.113459	0.0798721	0.0978604	0.0911466	0.0707488	0.0686454	0.142164	0.0803102	0.0863203	0.0940779	0.106639	0.162967	0.0851384	0.101404	0.154664	0.0722638	0.0848907	0.0793531	0.0219306	0.0501828	0.0297291	0.0246206	0.0151623	0.0386745	0.0399039	0.0230504	0.0327729	0.0195465	0.054443	0.0228067	0.0826041	0.0259304	0.0201669	0.0385717	0.0353284	0.0335834	0.0342698	0.0457237	2.97054
510	-15725.9	-15709.7	-16.2144	0.0840812	0.104342	0.103708	0.0737031	0.13182	0.108697	0.069313	0.117902	0.0766361	0.07029	0.083278	0.14034	0.0634714	0.0948712	0.0845905	0.109049	0.15895	0.0728472	0.119424	0.135269	0.064443	0.0959985	0.084043	0.0202553	0.0694738	0.0297291	0.0278521	0.0255655	0.0534163	0.0501548	0.0302616	0.0279023	0.0427155	0.074235	0.017712	0.0735258	0.0383301	0.0225849	0.0432711	0.0408323	0.0178939	0.0420911	0.0448255	3.03969
520	-15720.8	-15704.1	-16.7011	0.0895847	0.106038	0.114154	0.0807362	0.120383	0.0764205	0.0655457	0.134912	0.0918283	0.0640465	0.0740024	0.133162	0.0961107	0.0960703	0.120221	0.124571	0.164336	0.0802791	0.128988	0.131044	0.0801767	0.106509	0.0786652	0.0150366	0.0563592	0.0332721	0.0292369	0.0269066	0.0493919	0.0428391	0.0224042	0.0295348	0.0306512	0.0558451	0.0182093	0.0776677	0.0332217	0.0209164	0.025323	0.0420335	0.0300127	0.0390066	0.0527094	3.08836
530	-15731.8	-15715.2	-16.5157	0.0942646	0.123877	0.0919705	0.0709904	0.107896	0.0940643	0.0642547	0.113527	0.117179	0.0796558	0.0739079	0.12415	0.0924472	0.089613	0.1011	0.122149	0.197814	0.0850811	0.110783	0.110742	0.054458	0.089045	0.0826031	0.0182217	0.0637524	0.0259131	0.0398333	0.0125227	0.0556068	0.0451388	0.0217183	0.0469664	0.0306512	0.0654207	0.0237919	0.0599545	0.0306782	0.0148963	0.0507071	0.0401101	0.0341384	0.0470512	0.0511781	3.06983
540	-15727.7	-15712.7	-14.9127	0.082731	0.1183	0.129171	0.0572081	0.108764	0.0940643	0.0707807	0.10616	0.0920871	0.0673548	0.091948	0.132473	0.0729067	0.0817856	0.109669	0.133614	0.146909	0.0833396	0.105706	0.0951732	0.0556309	0.0960437	0.0753564	0.0190065	0.057004	0.0376755	0.0258865	0.0188462	0.0540367	0.038111	0.042313	0.0147786	0.0276871	0.0519927	0.0237546	0.0637827	0.035332	0.0285792	0.0361881	0.0428717	0.0125751	0.0269284	0.0450002	2.90953
550	-15727.2	-15711.4	-15.7946	0.0929395	0.088416	0.119069	0.0568284	0.103873	0.110099	0.0770839	0.123453	0.108189	0.07817	0.0736708	0.129784	0.0661983	0.104779	0.1148	0.100713	0.144105	0.0830454	0.106782	0.120136	0.0629871	0.117835	0.0727365	0.0202187	0.0858137	0.0290355	0.0226164	0.0207225	0.0420323	0.0609419	0.0311398	0.0347226	0.0333042	0.0465622	0.0200841	0.0676477	0.0263489	0.0233769	0.0421133	0.0416417	0.0179491	0.0383594	0.0373952	2.99772
560	-15723.6	-15707.7	-15.9228	0.0938193	0.114375	0.122696	0.0601292	0.112241	0.101155	0.0749261	0.104481	0.0838073	0.082882	0.087569	0.145441	0.0903964	0.0921432	0.120366	0.120403	0.165196	0.0839536	0.118326	0.116952	0.0560487	0.0830429	0.0890463	0.0252838	0.0489779	0.0362527	0.0357818	0.0207225	0.0318671	0.0371014	0.0387801	0.0305205	0.0263552	0.0539565	0.0136541	0.0778323	0.0276666	0.0141784	0.0543267	0.0290187	0.0204	0.0324288	0.0360364	3.01054
570	-15728.6	-15712.7	-15.8711	0.0813648	0.10417	0.0914341	0.0718582	0.127897	0.0945015	0.0675363	0.126997	0.0717265	0.08179	0.0778842	0.121387	0.0812719	0.0795976	0.103585	0.127723	0.173715	0.0727699	0.12782	0.124368	0.0624991	0.112792	0.0808217	0.0191623	0.0649999	0.0394039	0.0317265	0.0260852	0.0403662	0.0435401	0.0275971	0.0226687	0.0260021	0.0607355	0.0281277	0.0607437	0.0331776	0.0220707	0.0612672	0.0346602	0.0369406	0.0266653	0.0339141	3.00537
580	-15726.6	-15710.5	-16.1045	0.0936394	0.0841914	0.12727	0.0882017	0.146881	0.104456	0.0793291	0.118946	0.0981964	0.0825923	0.0695576	0.14372	0.0722247	0.103008	0.114767	0.108567	0.152047	0.0835014	0.106055	0.109897	0.0704369	0.101507	0.0700498	0.0158691	0.0518375	0.029006	0.0314907	0.00902795	0.0591371	0.0441698	0.0352652	0.0326863	0.0281255	0.0415328	0.0355409	0.0732422	0.0291517	0.0162483	0.0408355	0.0346602	0.0211782	0.0319238	0.0387312	3.0287
590	-15734.4	-15718.9	-15.4194	0.107924	0.100328	0.0886503	0.0779713	0.110727	0.0942117	0.0905	0.123039	0.0829088	0.0600663	0.0695576	0.143906	0.0926322	0.0880635	0.099219	0.119791	0.195326	0.0807224	0.0890339	0.138991	0.0612181	0.110826	0.0685326	0.0267741	0.0484736	0.0363424	0.0266843	0.0204306	0.0523575	0.0321096	0.0351395	0.0219898	0.0208512	0.0526229	0.0180539	0.0667322	0.0306963	0.0217714	0.0297693	0.0323877	0.0244029	0.0319238	0.0365322	2.96019
600	-15731.4	-15715.3	-16.0961	0.0990823	0.0880599	0.117817	0.0719876	0.132473	0.106557	0.0892551	0.117827	0.0919646	0.0842277	0.0803003	0.152904	0.0966541	0.0857734	0.113968	0.135302	0.13954	0.0814538	0.0986727	0.143846	0.0548877	0.0823267	0.0726954	0.0306183	0.0552517	0.0239277	0.0266843	0.0264202	0.0434823	0.0221337	0.0351395	0.0250186	0.0267783	0.0464912	0.0232753	0.0677896	0.0297722	0.0208632	0.0528391	0.0311046	0.0217257	0.0360311	0.0449437	3.02787
610	-15721.7	-15705.4	-16.2912	0.088934	0.0788254	0.111583	0.0640568	0.132001	0.0940291	0.0911226	0.122038	0.0913398	0.0813802	0.0742251	0.136188	0.0994416	0.104292	0.113149	0.131395	0.179654	0.0875254	0.10344	0.121664	0.0658341	0.0974017	0.0918823	0.0275112	0.0595649	0.0296633	0.0159497	0.0102364	0.0534316	0.0292746	0.0393128	0.0206382	0.0198091	0.0509019	0.0139184	0.0730804	0.025222	0.0218826	0.0452853	0.0375257	0.0315293	0.0366473	0.0445866	3.04737
620	-15730.2	-15714.1	-16.1473	0.07227	0.110964	0.0938609	0.0686481	0.111985	0.084767	0.0737208	0.139876	0.0827644	0.0863029	0.0737416	0.140603	0.0716357	0.104353	0.121666	0.115672	0.168009	0.106207	0.0861468	0.119956	0.0715296	0.0765831	0.0814237	0.0156994	0.0735149	0.0430539	0.0322737	0.00851545	0.0527174	0.039126	0.0290779	0.0292508	0.0228316	0.0506792	0.0304114	0.0865526	0.0386069	0.0337061	0.0272518	0.0367413	0.0307068	0.0462012	0.0433748	3.03298
630	-15726.3	-15710	-16.2932	0.076383	0.127908	0.112414	0.0635902	0.129329	0.0915698	0.0795883	0.109434	0.0882772	0.0704408	0.0760356	0.148172	0.0936847	0.098352	0.111715	0.128693	0.157043	0.0864076	0.124719	0.118087	0.0662693	0.087328	0.0562509	0.0297739	0.0571731	0.0235177	0.0370103	0.0147394	0.0359072	0.0457311	0.0351266	0.0292319	0.0282431	0.0590261	0.0261946	0.0772146	0.0122301	0.0415247	0.0381773	0.030049	0.0457528	0.0380601	0.0411952	3.04757
640	-15732.8	-15717.5	-15.3408	0.0906606	0.109592	0.120171	0.0766344	0.122246	0.0853715	0.0918153	0.123299	0.106253	0.0769716	0.0677321	0.128591	0.0757011	0.097456	0.0903554	0.104253	0.157043	0.0707956	0.113053	0.11592	0.0582147	0.0738805	0.0855087	0.0297027	0.038986	0.0314732	0.0316898	0.0263304	0.0245308	0.0313236	0.0230818	0.0212567	0.0104535	0.0545767	0.0239705	0.0812399	0.0405614	0.0360191	0.0381773	0.036972	0.0499995	0.0412233	0.0392498	2.95234
650	-15733.7	-15717.5	-16.2638	0.107405	0.0904061	0.112879	0.0653453	0.115008	0.0851601	0.0716425	0.140133	0.111565	0.0754988	0.0619731	0.132018	0.0757105	0.102296	0.123529	0.112416	0.168577	0.0737677	0.120202	0.122464	0.0642609	0.0966801	0.0558542	0.0303102	0.0647929	0.0343062	0.0383134	0.0163154	0.0471401	0.0342278	0.0330378	0.0403862	0.0418608	0.050845	0.0178321	0.0640381	0.0373988	0.019539	0.0561245	0.046745	0.0163037	0.0260758	0.0442551	3.04464
660	-15728.3	-15712.1	-16.2085	0.0897187	0.107701	0.132908	0.0727326	0.123692	0.0911832	0.0619665	0.132095	0.108751	0.0857468	0.0686327	0.147463	0.0923429	0.0983479	0.104575	0.117838	0.148224	0.074578	0.0828392	0.135614	0.0626986	0.109441	0.0968652	0.0288178	0.0508996	0.0198515	0.0282594	0.0242748	0.0589272	0.0381821	0.0248468	0.0267501	0.0249557	0.0617101	0.00900954	0.0800695	0.0245537	0.0230965	0.0390364	0.0373576	0.0158462	0.0351279	0.041576	3.0391
670	-15722.9	-15707.3	-15.5502	0.0863337	0.0987106	0.117975	0.0621831	0.128545	0.0911832	0.0719945	0.134942	0.118853	0.0738442	0.0776688	0.123646	0.06756	0.0877304	0.100222	0.122394	0.166252	0.0777231	0.111038	0.117889	0.0474908	0.092669	0.067196	0.0251863	0.08225	0.0258648	0.0196575	0.0120385	0.0506159	0.0381821	0.0215448	0.0272854	0.0249557	0.0506607	0.027862	0.059629	0.0364945	0.0263404	0.0481453	0.0344303	0.029987	0.0450706	0.0430367	2.97328
680	-15723.1	-15706.9	-16.1534	0.0811027	0.107573	0.116361	0.0925906	0.12073	0.0998892	0.0584017	0.123443	0.0928268	0.0754497	0.0747663	0.129594	0.0805681	0.0937312	0.11911	0.1122	0.164291	0.0803874	0.102513	0.138551	0.0641067	0.114174	0.0776514	0.0203812	0.0690698	0.025349	0.0419134	0.012624	0.0513583	0.0422701	0.0235873	0.035281	0.022049	0.0511714	0.0287896	0.0466964	0.031667	0.0263404	0.0329808	0.0346337	0.0289299	0.0403837	0.0481061	3.03359
690	-15724	-15707.8	-16.1664	0.0909129	0.0974564	0.110889	0.0685097	0.131252	0.0970721	0.0793023	0.105879	0.113173	0.0711746	0.0902055	0.15782	0.0798698	0.0931983	0.0947886	0.103865	0.151715	0.066279	0.119676	0.126686	0.0634543	0.117159	0.0776514	0.0259949	0.0630277	0.0380978	0.0274306	0.0109709	0.0442198	0.0331247	0.0352539	0.0297963	0.016162	0.0492588	0.0252108	0.0717598	0.031125	0.0256213	0.0436466	0.0370397	0.0356779	0.0397223	0.0437605	3.03489
700	-15734.3	-15718.2	-16.1481	0.0960731	0.109146	0.131856	0.065458	0.137069	0.0928466	0.0859601	0.107942	0.0951896	0.102421	0.0902055	0.151557	0.0566027	0.0880468	0.132212	0.123786	0.133165	0.0795193	0.124057	0.111447	0.0564985	0.092426	0.0764125	0.0264439	0.07252	0.0265739	0.0192247	0.0109709	0.072793	0.0448394	0.0331108	0.025742	0.013304	0.0404226	0.0318904	0.0641106	0.0300933	0.0266018	0.0278857	0.030045	0.0115888	0.0404196	0.0445868	3.03306
710	-15721.1	-15704.8	-16.255	0.0920234	0.10391	0.118308	0.0773608	0.13359	0.105157	0.0652693	0.1094	0.105395	0.0733371	0.0871794	0.141628	0.0847389	0.097866	0.113154	0.118935	0.13589	0.0903262	0.115958	0.110775	0.0564985	0.0847522	0.0929465	0.0266131	0.0611903	0.026751	0.020063	0.0194157	0.0634358	0.0411788	0.0249772	0.0405209	0.0189975	0.0598309	0.0254852	0.0732906	0.0300933	0.0266018	0.0417275	0.0252136	0.024092	0.032559	0.0473219	3.04376
720	-15732.4	-15715.2	-17.21	0.0976421	0.0977926	0.108614	0.0632601	0.12932	0.0955953	0.0624324	0.13067	0.0960404	0.11593	0.0701889	0.114429	0.0847389	0.117333	0.12892	0.125858	0.159415	0.102601	0.115958	0.135663	0.0593812	0.101874	0.0918245	0.0183775	0.0554168	0.0282724	0.0505177	0.0194157	0.0370217	0.0459397	0.0239754	0.0398483	0.0219922	0.0624892	0.0285094	0.0814251	0.0316838	0.0195436	0.0368467	0.0244347	0.0159584	0.042782	0.0493193	3.13925
730	-15726.9	-15710.9	-15.9918	0.0856011	0.124386	0.104395	0.0805647	0.129677	0.0912379	0.0824527	0.128964	0.0789075	0.0880473	0.077352	0.13076	0.0790313	0.10168	0.120475	0.137084	0.148544	0.0707735	0.103557	0.131238	0.075598	0.0889848	0.0742226	0.0221128	0.0612258	0.0445785	0.012877	0.011924	0.0664925	0.0397295	0.0173599	0.0227793	0.0268151	0.0452793	0.0188642	0.0776797	0.0298549	0.0152961	0.0375408	0.0438982	0.0111999	0.0290738	0.049322	3.01744
740	-15727.3	-15711.8	-15.5	0.0823907	0.0895965	0.0812067	0.0722257	0.116328	0.100525	0.0858099	0.134819	0.0944501	0.0880473	0.0667847	0.138061	0.072103	0.0878527	0.121322	0.126521	0.167728	0.0925129	0.0875094	0.120819	0.0479305	0.0968872	0.0746128	0.0259437	0.0580721	0.0320452	0.0281264	0.018053	0.061006	0.0369322	0.023575	0.0227793	0.0129761	0.0424069	0.0245224	0.0834003	0.0329249	0.0226988	0.0316415	0.0425154	0.0305303	0.0329659	0.0590945	2.96825
750	-15725.3	-15709.2	-16.1313	0.081774	0.107978	0.12455	0.0779892	0.130132	0.118182	0.0702646	0.0990282	0.0976908	0.0791754	0.0715151	0.133664	0.0790136	0.105621	0.11144	0.094909	0.154431	0.0840505	0.108664	0.141345	0.0601142	0.085568	0.0745043	0.0191081	0.0693789	0.0245811	0.0205689	0.018053	0.0422001	0.047911	0.0399359	0.029029	0.0146265	0.062847	0.0120617	0.0808609	0.0300896	0.0313001	0.0348259	0.0336097	0.0242478	0.046559	0.0579831	3.03138
760	-15720.6	-15703.7	-16.9449	0.0872301	0.111178	0.116858	0.0827308	0.13794	0.107498	0.0772151	0.119528	0.115537	0.0764086	0.0790848	0.134075	0.0801341	0.086363	0.126694	0.119331	0.154259	0.094395	0.101931	0.133994	0.067838	0.0915365	0.0905411	0.0318675	0.0663749	0.0410005	0.0313411	0.0133393	0.039558	0.0356531	0.0307736	0.0257321	0.0307511	0.063185	0.0221575	0.0758722	0.0269079	0.0363307	0.0305306	0.0322299	0.0115536	0.0347296	0.0405542	3.11274
770	-15735.3	-15719.3	-16.0023	0.0919188	0.119562	0.102683	0.0588695	0.140596	0.0969514	0.0778686	0.11248	0.103365	0.0896556	0.0530443	0.133499	0.0788804	0.110023	0.0996498	0.107861	0.189979	0.0731328	0.101153	0.141313	0.0594135	0.0656684	0.0744103	0.0273859	0.0542677	0.0345995	0.0154182	0.0132594	0.0466571	0.0510751	0.0160252	0.0281314	0.0284028	0.0485496	0.0221575	0.0749659	0.0502495	0.0261403	0.0314809	0.0527407	0.0276205	0.0433381	0.0440454	3.01849
780	-15728.5	-15712.5	-16.0099	0.0936607	0.0823968	0.103146	0.0767111	0.122898	0.0805312	0.0847347	0.142392	0.0842748	0.0734179	0.0777371	0.150574	0.0664325	0.0987432	0.102835	0.105244	0.158673	0.0734532	0.122159	0.128911	0.0542872	0.113354	0.0676375	0.0194331	0.0628762	0.0336697	0.0254666	0.00911098	0.0447561	0.0491203	0.0335533	0.0260799	0.0357884	0.056058	0.0299353	0.081082	0.0191167	0.0207305	0.0422585	0.0252155	0.0435645	0.0481532	0.0490695	3.01924
790	-15729.6	-15712.8	-16.7723	0.0791394	0.0991892	0.142354	0.0724527	0.126349	0.116643	0.0680157	0.138526	0.116536	0.0787172	0.0610714	0.12337	0.0883344	0.0989185	0.127345	0.11064	0.187203	0.0751652	0.0861184	0.150186	0.0622384	0.0936026	0.0748594	0.0191163	0.0589045	0.0341525	0.0236076	0.0206561	0.0633168	0.0419324	0.0274857	0.0325133	0.0257967	0.056058	0.0179949	0.0681053	0.0377304	0.0141107	0.0376662	0.0393493	0.0166907	0.0461118	0.0372156	3.09549
800	-15734.4	-15718.2	-16.1471	0.0988908	0.100755	0.137103	0.0768556	0.132231	0.0958327	0.0692343	0.119385	0.0935947	0.083796	0.0857173	0.137551	0.0700982	0.094013	0.0955036	0.108877	0.170924	0.076418	0.113357	0.118898	0.083013	0.0940062	0.0973714	0.0120039	0.0667145	0.0248974	0.0254185	0.0296429	0.0430037	0.030526	0.0238006	0.034536	0.0163574	0.0548452	0.0182991	0.0865548	0.0189516	0.0195088	0.0204838	0.0461961	0.00860042	0.034061	0.0651358	3.03296
810	-15732.1	-15714.8	-17.336	0.113098	0.112296	0.130022	0.0725462	0.135421	0.0984363	0.0912359	0.141786	0.110266	0.074894	0.0814004	0.134168	0.082123	0.0976303	0.126763	0.129373	0.165697	0.079027	0.114299	0.128213	0.0585451	0.0846715	0.0730128	0.0223596	0.0554791	0.0239193	0.035374	0.036819	0.0485993	0.0351437	0.0295744	0.028411	0.0381696	0.0551603	0.0162087	0.0857021	0.0130463	0.0218354	0.0215008	0.0435927	0.0226062	0.0287345	0.0546988	3.15186
820	-15727.9	-15711.3	-16.6375	0.0984378	0.12128	0.115108	0.0613957	0.131534	0.0971561	0.0779131	0.13884	0.0962294	0.0803172	0.0900446	0.145817	0.0719269	0.0976303	0.113269	0.104658	0.157836	0.0802297	0.118141	0.137177	0.0726082	0.0763466	0.0787334	0.0205798	0.055356	0.0419094	0.0132191	0.0126072	0.0562178	0.0408266	0.0367733	0.0216039	0.0184513	0.0385704	0.0249732	0.0795304	0.0351078	0.0295037	0.050628	0.025448	0.026324	0.033718	0.0580259	3.082
830	-15719.4	-15703.4	-16.0126	0.0846259	0.109106	0.10021	0.0718211	0.132927	0.0887948	0.0819371	0.119309	0.100532	0.0746027	0.0905063	0.140968	0.073875	0.100947	0.106949	0.124181	0.159907	0.0793452	0.101092	0.132342	0.0621595	0.107743	0.0863837	0.0200077	0.0525252	0.0246678	0.0346412	0.0201798	0.06678	0.0261327	0.0301825	0.0241819	0.0145981	0.0635529	0.0127738	0.0696474	0.0337994	0.0175052	0.0309634	0.0387588	0.0241561	0.0308969	0.0532924	3.01951
840	-15738.1	-15721.8	-16.3179	0.114561	0.103964	0.088581	0.0805651	0.130395	0.0942109	0.0625029	0.110451	0.103791	0.106253	0.0787203	0.128095	0.0754284	0.114952	0.0941702	0.123236	0.186115	0.0694074	0.109939	0.128691	0.0778069	0.0871633	0.0799074	0.0220513	0.0544852	0.016284	0.0260727	0.0289958	0.0592086	0.0455434	0.0306999	0.0241819	0.0130846	0.046026	0.00535131	0.0947811	0.0306078	0.0200819	0.0273296	0.0537202	0.0139932	0.0306251	0.0580152	3.05005
850	-15733.4	-15716.5	-16.8898	0.0947011	0.127948	0.113719	0.0672763	0.122785	0.0773744	0.0917786	0.12783	0.0960633	0.0963956	0.100798	0.12287	0.077924	0.0976537	0.125379	0.119565	0.172107	0.0717146	0.118516	0.136111	0.0493304	0.108161	0.0941797	0.0295114	0.0574175	0.0227048	0.0268941	0.025265	0.0801834	0.0287418	0.0224407	0.0241363	0.025718	0.0586046	0.0172177	0.0631974	0.022316	0.0329272	0.0418669	0.022013	0.0259767	0.0315578	0.0383627	3.10723
860	-15732.4	-15715.9	-16.467	0.104285	0.0877492	0.105307	0.0857623	0.122126	0.109049	0.0776868	0.112239	0.0978264	0.0646331	0.0904636	0.141893	0.0780383	0.0844549	0.116913	0.138205	0.15429	0.0788967	0.118097	0.148354	0.0563118	0.0714563	0.0637479	0.0301955	0.0615921	0.0276954	0.0440575	0.0130002	0.0404839	0.0511495	0.0346384	0.0385733	0.0181025	0.0689039	0.0288432	0.0809625	0.0190919	0.0173753	0.0323928	0.0388315	0.0174332	0.0361756	0.0576682	3.06495
870	-15728.3	-15711.8	-16.5272	0.0720879	0.109135	0.109272	0.0623868	0.124708	0.0999649	0.0967545	0.102305	0.102716	0.0914258	0.0761829	0.160174	0.0727562	0.0910847	0.11085	0.142151	0.178476	0.0684338	0.115983	0.124564	0.0567089	0.0730865	0.0896396	0.0215444	0.0598432	0.0327972	0.0183886	0.0214887	0.0374331	0.0434732	0.0314108	0.0242166	0.0153283	0.0620843	0.0192454	0.086715	0.0182867	0.0221352	0.039426	0.0329052	0.0373078	0.0457425	0.0703563	3.07097
880	-15728.6	-15711.4	-17.127	0.0778971	0.113639	0.113579	0.0877006	0.136786	0.108745	0.0780894	0.112157	0.107444	0.0678409	0.0815023	0.156807	0.0644675	0.104755	0.0962623	0.111824	0.163502	0.0987911	0.128343	0.142162	0.0626945	0.101754	0.0824547	0.0255255	0.0538405	0.0484153	0.0320989	0.0085325	0.0468689	0.0417352	0.0326221	0.0254767	0.0156172	0.0510392	0.0209721	0.0848005	0.0400744	0.0221922	0.0341373	0.0253776	0.0258814	0.0353594	0.0611929	3.13096
890	-15734	-15717.5	-16.4781	0.100945	0.0961548	0.129515	0.0680019	0.155809	0.113575	0.0829486	0.126609	0.0907803	0.0821577	0.0868273	0.14379	0.0710603	0.107852	0.103371	0.0908151	0.153666	0.0709158	0.107192	0.130133	0.055044	0.0831571	0.106805	0.0266364	0.0595013	0.0372466	0.0401993	0.0147772	0.0485043	0.0451595	0.0317928	0.0231588	0.0188521	0.0331286	0.0213267	0.0939917	0.0362828	0.0287735	0.0354007	0.0203197	0.0151699	0.0326732	0.0460442	3.06606
900	-15722.7	-15707.1	-15.6239	0.0889757	0.102179	0.122497	0.0623187	0.132521	0.0957307	0.0861722	0.1292	0.0863166	0.0779923	0.078907	0.140124	0.0681662	0.0840687	0.114143	0.11806	0.156343	0.0995402	0.107192	0.132402	0.0530878	0.0891471	0.0700892	0.0168951	0.0559227	0.0335376	0.0326644	0.0112531	0.0524323	0.0504661	0.0310634	0.0167674	0.0288839	0.0622925	0.0195296	0.0772167	0.0157414	0.0215436	0.0357094	0.0246915	0.0194205	0.0432728	0.036165	2.98064
910	-15727.8	-15710.7	-17.031	0.0856224	0.118583	0.136982	0.0757374	0.144674	0.0864271	0.0820931	0.116145	0.0984503	0.0867245	0.070682	0.15238	0.084113	0.0980269	0.110804	0.140745	0.161166	0.0780241	0.106618	0.139831	0.0560613	0.0891431	0.0853937	0.0203815	0.0655201	0.0274799	0.0231927	0.0169216	0.0618172	0.0458659	0.0217741	0.0198682	0.0131117	0.0513633	0.0185841	0.065512	0.0219483	0.0299102	0.0498506	0.0246915	0.0334479	0.0328687	0.0728122	3.12135
