Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
490	-15727.7	-15711.2	-16.4847	0.0858298	0.103042	0.111406	0.076808	0.126038	0.0881553	0.0899852	0.114799	0.108073	0.059694	0.0830753	0.162498	0.0993237	0.103247	0.102722	0.126452	0.152442	0.0744394	0.121941	0.120654	0.0630149	0.0948777	0.0765478	0.0355641	0.0344628	0.0101606	0.0529679	0.0359806	0.0563897	0.0481515	0.0195008	0.0284523	0.0169202	0.024688	0.0523201	0.0180147	0.0327355	0.0561498	0.0231462	0.0533757	0.0182577	0.0157006	0.0887241	3.06673
500	-15730.6	-15713.1	-17.5207	0.091187	0.0869727	0.112636	0.0890201	0.157049	0.0954724	0.0854578	0.139843	0.109498	0.0668771	0.0878693	0.151401	0.0836883	0.0902837	0.115538	0.124358	0.166308	0.0969058	0.0941305	0.163264	0.0693138	0.104039	0.0822191	0.0294532	0.0477522	0.0409515	0.0436878	0.0284158	0.0707048	0.0325117	0.022245	0.0301413	0.0125368	0.0212527	0.0335728	0.0302586	0.0296689	0.0685186	0.0150713	0.0419509	0.0173762	0.0282582	0.0626603	3.17032
510	-15727.1	-15711.1	-15.962	0.0933669	0.098209	0.118127	0.0902933	0.143965	0.089279	0.0661468	0.132834	0.101278	0.0632586	0.0620135	0.137548	0.0948723	0.101255	0.121587	0.104015	0.160236	0.0612444	0.0847206	0.130604	0.073868	0.0857786	0.0899985	0.0294532	0.0355633	0.0318263	0.044557	0.0278417	0.0545568	0.0348368	0.0265387	0.0350924	0.0169632	0.0264779	0.0322324	0.0329777	0.0301896	0.0689753	0.0391519	0.0494454	0.00886694	0.0282582	0.0561526	3.01446
520	-15721.1	-15704.3	-16.789	0.0938151	0.117029	0.104202	0.0813713	0.107533	0.101295	0.078111	0.126465	0.104062	0.0748579	0.0744631	0.140565	0.0784259	0.103067	0.117254	0.113788	0.162449	0.083817	0.135044	0.122709	0.0590346	0.0829378	0.0835051	0.0373752	0.0617628	0.0325588	0.044557	0.0284528	0.063031	0.0343045	0.0203175	0.0352843	0.0334356	0.0254429	0.0463825	0.028136	0.0301896	0.048049	0.0297831	0.0532708	0.0119872	0.0237275	0.063307	3.09716
530	-15717.1	-15702.2	-14.9815	0.0736457	0.110156	0.103328	0.0769263	0.106275	0.0964229	0.0789875	0.115636	0.0834873	0.0766278	0.0912201	0.130489	0.073155	0.0767576	0.109732	0.116657	0.149986	0.0679521	0.104957	0.115219	0.0744147	0.0951725	0.0815518	0.0262846	0.0330746	0.0289706	0.0373331	0.0319958	0.0540286	0.0451214	0.0255902	0.0353312	0.0328497	0.0202322	0.041279	0.0263164	0.0266995	0.0615782	0.0264283	0.0405061	0.0175852	0.0223393	0.0741046	2.9164
540	-15728.4	-15711.9	-16.5327	0.0834858	0.105204	0.101659	0.0772494	0.111351	0.0964229	0.0917358	0.144276	0.0901635	0.0771546	0.0630101	0.149728	0.0900274	0.12077	0.102827	0.131265	0.165485	0.0856798	0.115308	0.116852	0.0654453	0.0709121	0.066744	0.0276697	0.0435947	0.0232779	0.0430831	0.0352748	0.0616587	0.0472883	0.0185613	0.0271773	0.0169292	0.0439077	0.0428815	0.0346176	0.0248711	0.0525538	0.0232439	0.0330783	0.0229122	0.0455394	0.0806422	3.07152
550	-15729.8	-15713.3	-16.4734	0.0885872	0.10402	0.119253	0.056535	0.144196	0.0940406	0.0804053	0.113209	0.113976	0.0672306	0.0606071	0.103898	0.0712613	0.101409	0.12496	0.118227	0.169222	0.102421	0.10344	0.116706	0.0770476	0.0842239	0.0975519	0.0317583	0.0383584	0.0291556	0.0412275	0.0413977	0.061481	0.0499979	0.0431658	0.024171	0.02059	0.0295157	0.0358805	0.0319389	0.0396195	0.0568725	0.0228769	0.0484618	0.016454	0.0154547	0.0747825	3.06559
560	-15726.9	-15711.2	-15.7472	0.0838436	0.0800713	0.108353	0.0702981	0.12837	0.1145	0.0664761	0.111075	0.0898624	0.0681757	0.0766053	0.12588	0.0901466	0.0866714	0.131194	0.0913279	0.164858	0.0971068	0.10344	0.114458	0.0633078	0.0810865	0.0767438	0.026747	0.0529885	0.0409416	0.0448011	0.0291958	0.0688902	0.038588	0.0142532	0.0309347	0.0256076	0.0180102	0.0415616	0.0388931	0.0295044	0.0638613	0.0378474	0.0484618	0.0128117	0.028467	0.076756	2.99297
570	-15719	-15702.5	-16.4933	0.08433	0.116773	0.111333	0.0733649	0.132928	0.0938097	0.0705566	0.109666	0.0906488	0.0890187	0.0877582	0.137246	0.0832617	0.0956887	0.125966	0.133322	0.158626	0.096695	0.106134	0.136807	0.0522607	0.0745853	0.0822912	0.0334567	0.047606	0.0176512	0.0394614	0.0291958	0.0655635	0.0423386	0.0252878	0.0309347	0.0139597	0.0169733	0.0482153	0.0415844	0.0294527	0.0496033	0.0277898	0.0610336	0.0135249	0.0229734	0.0679068	3.06758
580	-15737.4	-15721	-16.4003	0.0845108	0.08216	0.117856	0.0818823	0.124314	0.0923464	0.0759407	0.134097	0.121056	0.0769862	0.0724033	0.112722	0.0958812	0.10123	0.11193	0.107558	0.183883	0.0674298	0.112942	0.116578	0.0581407	0.081531	0.0607969	0.0327738	0.047606	0.0189125	0.0463797	0.0496628	0.0659724	0.039691	0.0392376	0.0181174	0.0280621	0.016961	0.0474628	0.0318297	0.0294527	0.0600606	0.0303481	0.035828	0.0426837	0.0245318	0.0785353	3.05828
590	-15725.1	-15709.4	-15.7801	0.092913	0.100365	0.108829	0.0731482	0.104713	0.0998867	0.0462212	0.119622	0.0938642	0.0755502	0.0887618	0.137261	0.0948722	0.0821588	0.11193	0.127576	0.167929	0.0862708	0.114281	0.130134	0.0580167	0.0892595	0.0799844	0.0234636	0.047606	0.0341439	0.0549241	0.0385049	0.0724011	0.039691	0.0272979	0.0340627	0.0280621	0.0164531	0.041527	0.0267402	0.0264302	0.0409766	0.0294082	0.0493761	0.0127908	0.0131426	0.055713	2.99626
600	-15729.3	-15713.1	-16.1521	0.092913	0.110854	0.105827	0.0739054	0.139553	0.105207	0.0810194	0.111578	0.0960283	0.0933559	0.0901929	0.139208	0.0936443	0.0724052	0.11193	0.12159	0.15191	0.0818986	0.100742	0.138007	0.0557813	0.0786912	0.0763958	0.0164252	0.0421585	0.0327707	0.036403	0.0258666	0.0665955	0.0391709	0.0151244	0.0127238	0.0196343	0.0293359	0.0426847	0.0275748	0.0233379	0.0536712	0.0375875	0.0669957	0.00837689	0.0255339	0.0888504	3.03346
610	-15732.3	-15716.3	-16.0493	0.0877194	0.107889	0.10356	0.0748429	0.115204	0.10506	0.0575656	0.131866	0.0967011	0.0925617	0.0784273	0.135776	0.0836412	0.0856451	0.143688	0.1144	0.161677	0.0746867	0.113309	0.14734	0.0644448	0.0698094	0.0945302	0.0345581	0.034053	0.0265644	0.0423949	0.0445839	0.0726308	0.0405809	0.0260078	0.0127238	0.00864063	0.0199496	0.0414981	0.038284	0.0212577	0.0452962	0.0271003	0.033462	0.0190247	0.0340634	0.0601637	3.02318
620	-15726.5	-15710.6	-15.8811	0.101174	0.0861884	0.105724	0.0673977	0.132521	0.0926941	0.0625832	0.129555	0.10283	0.0643073	0.0963825	0.127762	0.074818	0.0941519	0.111907	0.108926	0.161673	0.0798389	0.117305	0.142449	0.076062	0.0918163	0.0878332	0.0226311	0.0330931	0.0161822	0.0497628	0.0223428	0.0722713	0.0407124	0.0405072	0.0289446	0.0220557	0.00966388	0.0517869	0.0212936	0.0284708	0.0515926	0.0271003	0.0383869	0.0190247	0.0124475	0.0821916	3.00636
630	-15719.7	-15702.8	-16.8758	0.0884114	0.11267	0.122032	0.0675795	0.134937	0.108437	0.0822666	0.116548	0.0966376	0.0820471	0.0879346	0.135735	0.0891294	0.0925773	0.127436	0.12225	0.158074	0.0950811	0.120192	0.129514	0.06333	0.0972036	0.0727686	0.0250847	0.039458	0.0221831	0.0400077	0.0341628	0.0722713	0.0240513	0.0409941	0.0248596	0.0184373	0.0159011	0.0375871	0.0187314	0.0308449	0.0500642	0.0389875	0.050651	0.0247792	0.0247166	0.0692717	3.10584
640	-15728.3	-15711.6	-16.6713	0.104791	0.11492	0.111359	0.0720909	0.139629	0.0994874	0.0877928	0.127926	0.0898014	0.0712656	0.0672188	0.121409	0.104761	0.101772	0.102654	0.141977	0.153281	0.0770061	0.121567	0.127097	0.081462	0.0844476	0.0714006	0.0209989	0.0492557	0.0292236	0.0347234	0.0217313	0.0593061	0.0253393	0.0372454	0.0284602	0.0254409	0.0176674	0.0412219	0.0235358	0.0264364	0.0409176	0.0349284	0.0501979	0.0175126	0.039732	0.0863917	3.08538
650	-15720.8	-15704	-16.8407	0.0853577	0.100476	0.108419	0.078446	0.149941	0.0897805	0.080034	0.133372	0.0922887	0.0854213	0.0762893	0.145787	0.0858777	0.0964546	0.127782	0.124396	0.168216	0.0731691	0.113553	0.13724	0.0804772	0.10111	0.074412	0.028962	0.0309594	0.0198283	0.0457618	0.0280563	0.0479332	0.0448247	0.0378986	0.0256806	0.0188589	0.01817	0.0449654	0.019746	0.0192254	0.0611552	0.0360919	0.049217	0.0217973	0.0270118	0.0678856	3.10233
660	-15730.7	-15713.9	-16.7954	0.0921932	0.0852654	0.0892804	0.0590862	0.122593	0.108174	0.0764017	0.114578	0.0829563	0.0771474	0.0961078	0.154023	0.107948	0.0874677	0.118381	0.138162	0.175358	0.0710253	0.114791	0.109462	0.08239	0.0970856	0.084184	0.0235272	0.036298	0.0273689	0.0509049	0.0294359	0.0611219	0.050255	0.0254566	0.0349102	0.0241613	0.0207892	0.0481366	0.0438503	0.0192275	0.046227	0.0329408	0.0474843	0.0247457	0.0335806	0.0733075	3.09779
670	-15727	-15710.9	-16.0557	0.0891404	0.106513	0.111226	0.0865366	0.130007	0.11313	0.0971885	0.120709	0.086548	0.0973263	0.0914583	0.12703	0.0802534	0.0822279	0.118139	0.0928091	0.159665	0.0710253	0.122391	0.112675	0.0629011	0.0877092	0.0732022	0.0234904	0.036298	0.0194639	0.0598398	0.0398524	0.0764475	0.0316419	0.0232621	0.0302203	0.0124307	0.0204952	0.0440724	0.0259634	0.0217465	0.0524157	0.0390853	0.0502406	0.0262057	0.0100707	0.0607737	3.02383
680	-15725.3	-15709.2	-16.0164	0.0868053	0.122624	0.114735	0.0965943	0.130053	0.085235	0.0808723	0.112792	0.104875	0.0685006	0.0715997	0.159367	0.0924789	0.0996922	0.109794	0.0971564	0.15712	0.094179	0.107124	0.108118	0.0601961	0.0683935	0.0732022	0.0273162	0.0329525	0.0268812	0.0620767	0.0479375	0.0628752	0.0322235	0.0282935	0.021409	0.0182402	0.0267952	0.034122	0.0244761	0.0338099	0.0583059	0.0287677	0.0490447	0.0222608	0.0255971	0.0550059	3.0199
690	-15721.5	-15705.5	-16.0694	0.0894827	0.106951	0.124438	0.0757875	0.121208	0.0845583	0.0853202	0.109399	0.0989432	0.0777238	0.0767105	0.142469	0.0903237	0.0928051	0.116008	0.116362	0.18121	0.084098	0.114343	0.119054	0.0601321	0.0778884	0.0764285	0.0201971	0.0379338	0.0305508	0.0478095	0.0371482	0.0804766	0.0264768	0.0269081	0.0240402	0.013536	0.0229655	0.0409335	0.0193299	0.0433394	0.047362	0.024801	0.0421135	0.0295906	0.0172499	0.0707876	3.02519
700	-15730.1	-15713.9	-16.109	0.077167	0.0871409	0.106693	0.0583371	0.117797	0.0946789	0.0877467	0.141613	0.0951644	0.0723929	0.075105	0.129288	0.0839051	0.103443	0.124844	0.11981	0.165375	0.0621207	0.0948751	0.141216	0.0603292	0.0862558	0.107728	0.0194475	0.0306767	0.0187121	0.0593647	0.0473947	0.0575364	0.0417778	0.0234852	0.0250691	0.0171264	0.0192096	0.0507286	0.0177436	0.0241755	0.0712314	0.028238	0.0622226	0.0159644	0.0260494	0.0799798	3.02916
710	-15724.6	-15708.4	-16.2071	0.091838	0.104816	0.109854	0.0715027	0.120705	0.0962214	0.0815984	0.13737	0.0800977	0.0875885	0.0767137	0.160465	0.0799069	0.102612	0.128376	0.117685	0.155431	0.064949	0.104477	0.128803	0.0658581	0.107275	0.0625831	0.0251593	0.0322367	0.0262537	0.0611599	0.0345777	0.0733331	0.0336652	0.0224197	0.026929	0.0182736	0.0128148	0.0329814	0.0383848	0.0283648	0.0529869	0.0379581	0.0476355	0.0121579	0.0357828	0.0491651	3.03897
720	-15728.7	-15712.1	-16.6195	0.0930027	0.0881557	0.103232	0.070042	0.134347	0.0993776	0.0842494	0.126191	0.106908	0.0682523	0.0788626	0.146557	0.0939433	0.103608	0.114409	0.104118	0.162571	0.0850113	0.101314	0.115756	0.0762848	0.104231	0.0867712	0.0262598	0.0429186	0.0185613	0.0460053	0.0397765	0.057157	0.0319369	0.0340859	0.0369918	0.0269729	0.00939459	0.0516261	0.0321481	0.026362	0.0386287	0.0338145	0.0361023	0.00497834	0.0295772	0.109714	3.08021
730	-15720.6	-15704	-16.6122	0.0969774	0.127341	0.0959525	0.0680345	0.134491	0.0950448	0.0706476	0.122878	0.100087	0.0875599	0.0886509	0.126515	0.0831259	0.0950478	0.107688	0.132673	0.165329	0.0896892	0.103571	0.113651	0.0675168	0.0996419	0.0927766	0.0204254	0.0540356	0.0257522	0.0406876	0.0318279	0.064359	0.0337283	0.0215609	0.0256522	0.0159947	0.0139723	0.0394796	0.0415383	0.0412031	0.0611797	0.0338145	0.0395633	0.0243983	0.0277873	0.0576278	3.07948
740	-15726	-15709.6	-16.4479	0.0937805	0.094709	0.100215	0.086049	0.130468	0.0801277	0.0813833	0.115055	0.0907394	0.0859673	0.0890986	0.142108	0.092242	0.0800314	0.11937	0.102869	0.159866	0.0830905	0.126101	0.140624	0.0606912	0.109214	0.0780064	0.039817	0.0393014	0.0289837	0.0297064	0.032207	0.0433952	0.0390942	0.0339025	0.0313769	0.0161656	0.0201586	0.040175	0.0228831	0.0375456	0.0661187	0.0338145	0.036572	0.028433	0.024657	0.0769247	3.06304
750	-15726.2	-15709.7	-16.5053	0.0773653	0.123023	0.105648	0.0773396	0.129315	0.0810212	0.0671757	0.11194	0.10101	0.0991924	0.0758129	0.170383	0.0739247	0.108555	0.110599	0.112975	0.160024	0.10916	0.118685	0.140624	0.0487163	0.0903016	0.0825342	0.0214409	0.0396616	0.0196232	0.0439365	0.0280397	0.0597458	0.0368666	0.0236112	0.0173204	0.0198066	0.0168349	0.0529167	0.0316446	0.0327752	0.0616888	0.0296476	0.0330855	0.0182864	0.0282162	0.0783081	3.06878
760	-15726.1	-15710.2	-15.9234	0.0762023	0.121914	0.115085	0.0704809	0.126734	0.099239	0.0830772	0.138782	0.0929795	0.064898	0.068499	0.133417	0.073637	0.100353	0.106546	0.0975036	0.155055	0.0892605	0.121399	0.117083	0.0731164	0.0876225	0.0825342	0.0214928	0.0396616	0.0125388	0.0355077	0.029062	0.064888	0.0462424	0.0236464	0.0260865	0.0155459	0.0200373	0.0517308	0.0316446	0.0327752	0.0639518	0.0357097	0.0534396	0.0182864	0.0322922	0.0606377	3.01059
770	-15732.8	-15716.8	-16.0273	0.0923037	0.108058	0.112341	0.0720501	0.126734	0.081768	0.101347	0.11171	0.109014	0.0671293	0.0991598	0.153036	0.0749039	0.0872291	0.110779	0.113427	0.141838	0.0745299	0.0966321	0.137487	0.0711831	0.104033	0.0830071	0.0303848	0.0446233	0.0298459	0.0287282	0.0291404	0.0632541	0.0335694	0.0292961	0.0316173	0.0451688	0.0152624	0.0398013	0.0189133	0.0304189	0.0628973	0.0256331	0.0406047	0.0150871	0.0200067	0.057027	3.02098
780	-15732.7	-15716.1	-16.5893	0.0926085	0.0949653	0.112242	0.0873598	0.13348	0.0984738	0.0885555	0.144406	0.0923158	0.0959054	0.0761962	0.139548	0.0901949	0.105864	0.0857526	0.113991	0.15895	0.0565171	0.0957127	0.142027	0.0597915	0.103027	0.0926626	0.0222338	0.0477507	0.0232762	0.0374515	0.0338357	0.056108	0.0213429	0.0271792	0.0446203	0.0127036	0.0207162	0.0592986	0.0309084	0.0308828	0.0463229	0.036331	0.0415927	0.0185145	0.0236792	0.0818928	3.07719
790	-15729.2	-15712.5	-16.7434	0.0792347	0.119227	0.1259	0.0846172	0.128633	0.0969368	0.0834726	0.136965	0.11105	0.075388	0.0755006	0.119893	0.0817652	0.119816	0.115654	0.106016	0.138945	0.0866014	0.135058	0.108268	0.0646423	0.0906775	0.0781924	0.0305749	0.0333358	0.0435531	0.04138	0.0467441	0.0752474	0.0337165	0.0371454	0.0281874	0.026949	0.0114534	0.0267477	0.0309084	0.0270944	0.0504685	0.0266119	0.0411883	0.0185145	0.0236645	0.0766557	3.09259
800	-15721.1	-15705.8	-15.3071	0.0846798	0.0960417	0.129716	0.0737468	0.109467	0.0940607	0.0801242	0.118674	0.0910227	0.0801721	0.0761628	0.138286	0.0979709	0.0896778	0.123642	0.108039	0.169172	0.0739204	0.10166	0.109664	0.0545634	0.0880136	0.0769048	0.0266502	0.0414525	0.0230556	0.0482032	0.042038	0.0663731	0.0261084	0.0281233	0.0317938	0.012494	0.0108232	0.0279387	0.0255498	0.0270944	0.050773	0.0393043	0.0343364	0.017252	0.0262877	0.077932	2.94897
810	-15723	-15706.4	-16.6365	0.109431	0.111265	0.106137	0.0838698	0.124135	0.0903914	0.0780485	0.123841	0.0822226	0.0832882	0.0750007	0.161462	0.0874231	0.103133	0.108977	0.109937	0.169528	0.0885349	0.0986148	0.100505	0.0738095	0.0884813	0.0759823	0.0255748	0.0490305	0.0241861	0.0554344	0.0460859	0.0677667	0.0337612	0.0241533	0.0317938	0.0228568	0.0275948	0.0419457	0.0280184	0.0343902	0.0479572	0.0272759	0.0598974	0.0178849	0.0308112	0.0514651	3.0819
820	-15717.5	-15701.5	-15.9777	0.0942143	0.102492	0.0956586	0.0754103	0.11431	0.0921156	0.0828981	0.105634	0.0925558	0.0846063	0.0955987	0.137099	0.0849984	0.0917628	0.132176	0.119686	0.16928	0.0844799	0.106143	0.123057	0.0591941	0.0923015	0.0689571	0.0389554	0.0411726	0.0303903	0.0433689	0.034612	0.0674228	0.0351208	0.0338303	0.0195141	0.0182831	0.0196516	0.0373614	0.0399566	0.0345287	0.0475906	0.0274819	0.0374881	0.0178849	0.0216412	0.0651409	3.01602
830	-15726.2	-15709	-17.1732	0.100688	0.102577	0.104705	0.0754103	0.143469	0.0744378	0.0837976	0.131242	0.0925558	0.0779038	0.0962208	0.132603	0.0904867	0.115519	0.104265	0.127169	0.193704	0.0769252	0.107111	0.134438	0.0677145	0.0876675	0.0812153	0.0200238	0.050418	0.0272111	0.0483797	0.0269438	0.0495273	0.0335894	0.0285962	0.0348814	0.00887432	0.0275376	0.051217	0.0276523	0.0370807	0.0520589	0.0274819	0.045129	0.0178386	0.031044	0.0882682	3.13558
840	-15719.2	-15703.2	-15.9863	0.0800319	0.101814	0.0973939	0.0835396	0.150827	0.11309	0.0787712	0.112627	0.0961674	0.0845538	0.0844327	0.142253	0.0692836	0.0806253	0.10715	0.108896	0.169287	0.075341	0.119461	0.126484	0.0707336	0.0884075	0.0786442	0.0271355	0.040254	0.0263048	0.0398307	0.0452728	0.0650235	0.0335894	0.0234135	0.0232666	0.015807	0.0281372	0.0392865	0.0276523	0.0275326	0.0697906	0.0289947	0.038832	0.00701498	0.0241038	0.065822	3.01688
850	-15720.5	-15705.1	-15.3422	0.0915445	0.0905293	0.105942	0.0723154	0.108723	0.09108	0.0836299	0.11022	0.101208	0.100949	0.0802449	0.126081	0.093564	0.0903565	0.129417	0.120596	0.147902	0.0803786	0.101559	0.103534	0.0578814	0.0862675	0.0843814	0.0226244	0.0298268	0.0347831	0.0505958	0.0307583	0.0629089	0.0443963	0.0236905	0.035152	0.0258865	0.0260052	0.0358836	0.0265805	0.015713	0.0539512	0.0287049	0.0384181	0.014224	0.0260973	0.0679715	2.95248
860	-15723.5	-15708.3	-15.182	0.0831671	0.118679	0.102043	0.0634078	0.114128	0.0824504	0.073864	0.123756	0.0860043	0.075747	0.0770369	0.127879	0.0957579	0.0868926	0.0956774	0.1141	0.171882	0.0796226	0.0960789	0.1291	0.0579021	0.08793	0.114058	0.0319935	0.0506645	0.0284797	0.0318048	0.0277311	0.057546	0.0286015	0.0260808	0.0252047	0.0245968	0.0129335	0.0357379	0.0244367	0.0222617	0.0576338	0.035964	0.0535484	0.0144631	0.0316443	0.0579597	2.93645
870	-15726	-15709.7	-16.3448	0.0962154	0.112273	0.114687	0.0781742	0.142725	0.0899576	0.0677821	0.0916638	0.10524	0.0771419	0.069949	0.127052	0.0957579	0.0830286	0.126141	0.123359	0.149524	0.0738454	0.12236	0.13244	0.0842506	0.104681	0.0863421	0.0228443	0.0394651	0.0253621	0.0397767	0.0280265	0.0557815	0.0393592	0.0387645	0.0242413	0.0272637	0.0165619	0.0403046	0.0428051	0.0323484	0.042595	0.02824	0.0515568	0.0143418	0.0133563	0.0751516	3.05274
880	-15730.5	-15714.1	-16.382	0.0821578	0.122405	0.106696	0.0708036	0.143213	0.0980574	0.0751818	0.116498	0.0889529	0.0728161	0.0968722	0.140588	0.0703028	0.117737	0.0998913	0.143248	0.148203	0.0736689	0.100613	0.132286	0.0426077	0.106042	0.0790868	0.0262841	0.0498354	0.0207027	0.0420715	0.0281593	0.0695946	0.0396244	0.0263547	0.0124	0.0291505	0.0157567	0.0595132	0.0255318	0.0381693	0.0586571	0.0287091	0.0333166	0.0201743	0.0365081	0.0680122	3.05645
890	-15715.2	-15699.5	-15.6924	0.0772398	0.110894	0.126389	0.0705455	0.131833	0.0924658	0.0761589	0.11919	0.0897758	0.068846	0.0773824	0.14755	0.0849741	0.0967683	0.0981132	0.122229	0.166268	0.0901775	0.0876943	0.118028	0.0517706	0.0973254	0.0890398	0.0290716	0.0431868	0.0286149	0.0422705	0.0290208	0.0630637	0.0382782	0.023298	0.0292914	0.0147147	0.0136613	0.0457497	0.0270791	0.0238463	0.0526429	0.0320059	0.0445063	0.0249022	0.022758	0.0688758	2.9875
900	-15723.9	-15708.8	-15.1479	0.0926924	0.0935208	0.103823	0.0773774	0.119233	0.0927913	0.0795795	0.101498	0.0937842	0.0632456	0.0783607	0.153603	0.0644439	0.0953703	0.116816	0.106573	0.160471	0.0872473	0.112387	0.105233	0.0641477	0.0885538	0.0881782	0.0275672	0.0259976	0.0298679	0.0538631	0.0280527	0.0746888	0.0318509	0.0379214	0.0352301	0.0174177	0.0168165	0.0361035	0.0168019	0.0207712	0.0493834	0.0320059	0.0536862	0.0159286	0.0212809	0.0688758	2.93304
910	-15722.9	-15706.3	-16.5781	0.0757817	0.115049	0.131258	0.0740462	0.134829	0.0892533	0.0640654	0.127897	0.101688	0.0822926	0.0825952	0.157846	0.0819201	0.0953703	0.106805	0.127838	0.141169	0.0799598	0.113185	0.154119	0.0678896	0.0966167	0.087395	0.0243625	0.0529588	0.0262599	0.0587271	0.0273871	0.059141	0.0376829	0.0219012	0.0343738	0.0170199	0.00779079	0.0369712	0.0304125	0.03309	0.0482585	0.0245956	0.0498614	0.0155782	0.0143425	0.0664763	3.07606
920	-15721.4	-15705.9	-15.4656	0.0961285	0.101978	0.118572	0.0611429	0.126865	0.0890601	0.0853045	0.118068	0.091381	0.0725204	0.0741054	0.132842	0.0746279	0.117393	0.107989	0.119863	0.148346	0.0764382	0.116321	0.132171	0.0531369	0.0722444	0.0728903	0.0274273	0.0484579	0.0336806	0.0427242	0.0425058	0.070941	0.020747	0.0124316	0.0243276	0.0166773	0.0143555	0.0456113	0.0240062	0.0196559	0.0523627	0.0286618	0.0513431	0.0193394	0.0358454	0.074323	2.96481
930	-15733.7	-15718.5	-15.1869	0.0864302	0.0960059	0.122614	0.0635804	0.151686	0.0896268	0.0892473	0.104556	0.0913135	0.0817887	0.0860263	0.121441	0.0701425	0.0989873	0.114211	0.121344	0.137091	0.0731287	0.119001	0.115701	0.0552949	0.068783	0.090264	0.0269764	0.026507	0.0377971	0.0392332	0.0425058	0.0706087	0.0195497	0.0205841	0.0291522	0.033365	0.0221307	0.0334679	0.0357495	0.0214215	0.0367276	0.034103	0.0463109	0.0193394	0.0351927	0.0579591	2.93694
940	-15729.7	-15713.6	-16.1331	0.103196	0.0931694	0.107111	0.0723567	0.10426	0.099751	0.0723967	0.134823	0.108632	0.0632113	0.0732341	0.132379	0.110438	0.09196	0.136935	0.117006	0.167272	0.0913421	0.0961434	0.101766	0.0796825	0.104026	0.0685686	0.0276486	0.0389731	0.0309082	0.0388234	0.0462144	0.0478311	0.0388974	0.0202574	0.0291522	0.0250837	0.0113343	0.045741	0.026987	0.0191162	0.0647221	0.0303062	0.0455817	0.0205639	0.0227199	0.0710443	3.03157
950	-15724.2	-15709	-15.1943	0.0774365	0.0847067	0.113524	0.0718688	0.125518	0.0822142	0.0859878	0.118185	0.0808804	0.0783231	0.0777871	0.137782	0.0777332	0.107137	0.123347	0.114051	0.157039	0.0751078	0.0989079	0.107096	0.0560666	0.0795178	0.0570391	0.0264256	0.044197	0.0361193	0.0465012	0.0393662	0.0592593	0.0379963	0.0281923	0.0498261	0.0222132	0.0300613	0.0491709	0.0275774	0.0352058	0.0512612	0.0309198	0.034731	0.0163163	0.0148945	0.0701902	2.93768
960	-15725.6	-15709.1	-16.4572	0.0742591	0.110936	0.0944462	0.0795434	0.130127	0.0909403	0.0721602	0.114347	0.097581	0.0579874	0.0739055	0.145759	0.0752236	0.105099	0.109882	0.125934	0.176041	0.100328	0.0943385	0.133905	0.0579742	0.0838983	0.0910023	0.026939	0.0375466	0.0352689	0.0387559	0.0257996	0.069474	0.0413352	0.0289784	0.0216667	0.0222132	0.0325254	0.0453483	0.0343031	0.0460827	0.0459643	0.0437885	0.0503491	0.019266	0.0290662	0.0736816	3.06397
970	-15730.1	-15714	-16.0513	0.0778519	0.0994277	0.120509	0.0615472	0.125702	0.101181	0.0801955	0.137189	0.0910779	0.0674455	0.0808572	0.1197	0.0953369	0.106984	0.110339	0.101661	0.173275	0.11337	0.0923844	0.11777	0.0605188	0.0864765	0.0893446	0.0183487	0.0277912	0.0352689	0.0380872	0.0347941	0.0495781	0.0523627	0.0202386	0.0338402	0.0229134	0.0147865	0.0385835	0.0360792	0.0209265	0.0516821	0.0257993	0.0564204	0.0178204	0.0295616	0.0883558	3.02338
980	-15725.9	-15710	-15.9164	0.100599	0.097139	0.0961485	0.0702324	0.12902	0.116525	0.0646077	0.125349	0.103016	0.0775741	0.0942063	0.122387	0.0818436	0.110708	0.108585	0.119043	0.154971	0.0879862	0.102597	0.124393	0.0625106	0.0873105	0.0763757	0.0162172	0.0312517	0.0143303	0.0500052	0.0229793	0.0706961	0.0271652	0.0307028	0.0171428	0.0229134	0.0275673	0.048912	0.019668	0.0173491	0.0685778	0.0359711	0.0530751	0.0161502	0.0269122	0.0791829	3.0099
